"query","target","nident","fident","alnlen","mismatch","gapopen","qstart","qend","tstart","tend","prob","evalue","bits"
"41_FUN000644T1unrelaxedrank001alphafold2ptmmodel2seed000.pdb","AF-A0A364MAI2-F1-model_v4",40,0.273,146,79,9,44,172,63,198,1,4.915e-08,249
"41_FUN000644T1unrelaxedrank001alphafold2ptmmodel2seed000.pdb","AF-A0A084FV09-F1-model_v4",26,0.15,173,123,11,17,172,42,207,1,1.771e-07,214
"41_FUN000644T1unrelaxedrank001alphafold2ptmmodel2seed000.pdb","AF-A0A2B7X9T4-F1-model_v4",25,0.177,141,83,11,50,171,20,146,1,7.919e-05,140
"41_FUN000644T1unrelaxedrank001alphafold2ptmmodel2seed000.pdb","AF-A0A1Y1YJA5-F1-model_v4",14,0.115,121,96,5,57,171,322,437,0.999,0.02174,99
"41_FUN000644T1unrelaxedrank001alphafold2ptmmodel2seed000.pdb","AF-A0A1Y6C6K5-F1-model_v4",12,0.083,144,76,7,40,170,54,154,0.196,0.2998,39
"426_FUN007888T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A1D1UZL9-F1-model_v4",7,0.114,61,49,2,2,57,1,61,0.126,5.704,34
"426_FUN007888T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A6M3JTE7-F1-model_v4",2,0.036,55,53,0,2,56,298,352,0.076,7.494,28
"460_FUN008519T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A139H0H7-F1-model_v4",63,0.326,193,116,7,171,353,770,958,1,2.429e-16,653
"460_FUN008519T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A3D8RIS2-F1-model_v4",38,0.29,131,83,3,4,125,106,235,1,6.05e-11,486
"460_FUN008519T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A164ZMY5-F1-model_v4",30,0.229,131,92,1,4,125,3,133,1,1.749e-09,406
"460_FUN008519T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A3D8RI00-F1-model_v4",39,0.267,146,90,3,4,140,125,262,1,8.638e-10,399
"460_FUN008519T1unrelaxedrank001alphafold2ptm.pdb","AF-M3AJY5-F1-model_v4",90,0.125,719,232,20,4,356,136,823,1,5.071e-15,373
"467_FUN008683T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A1W5CSP5-F1-model_v4",28,0.212,132,96,5,18,149,520,643,1,1.442e-08,277
"467_FUN008683T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A5M8PR05-F1-model_v4",30,0.225,133,88,7,18,149,68,186,1,1.433e-07,262
"467_FUN008683T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A5M8PHE1-F1-model_v4",23,0.17,135,99,6,18,149,98,222,1,4.213e-06,218
"467_FUN008683T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A5M8Q0V5-F1-model_v4",21,0.152,138,110,5,18,153,70,202,1,3.264e-06,210
"467_FUN008683T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A5M8Q5B6-F1-model_v4",16,0.122,131,100,4,26,151,94,214,1,0.0001817,175
"470_FUN008763T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A139I7Q9-F1-model_v4",158,0.443,356,174,9,1,348,65,404,1,3.798e-37,1670
"470_FUN008763T1unrelaxedrank001alphafold2ptm.pdb","AF-Q2HC91-F1-model_v4",132,0.361,365,197,18,3,348,6,353,1,8.043e-29,1202
"470_FUN008763T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A6A5TH60-F1-model_v4",110,0.306,359,218,16,1,346,18,358,1,1.773e-28,1174
"470_FUN008763T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A146HG24-F1-model_v4",124,0.366,338,189,16,6,329,29,355,1,2.821e-27,1134
"470_FUN008763T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A2V1DTE9-F1-model_v4",115,0.315,364,204,17,3,346,52,390,1,3.909e-28,1125
"517_FUN009649T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A1L9T545-F1-model_v4",42,0.411,102,54,4,2,101,24,121,1,1.401e-08,394
"517_FUN009649T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A1Y2W4B1-F1-model_v4",27,0.259,104,67,4,2,101,23,120,1,2.365e-06,299
"517_FUN009649T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A1V6UHW7-F1-model_v4",27,0.272,99,60,4,2,98,16,104,1,4.282e-06,277
"517_FUN009649T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A0J0D4T2-F1-model_v4",29,0.278,104,69,6,2,101,21,122,1,9.624e-06,277
"517_FUN009649T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A067Q1T7-F1-model_v4",13,0.125,104,72,6,1,99,62,151,1,0.06738,100
"519_FUN009663T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A6G1JNZ9-F1-model_v4",147,0.423,347,195,4,8,351,44,388,1,1.496e-43,1613
"519_FUN009663T1unrelaxedrank001alphafold2ptm.pdb","AF-W3X8Z8-F1-model_v4",139,0.398,349,205,4,9,355,12,357,1,1.095e-42,1564
"519_FUN009663T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A5M9MXD6-F1-model_v4",147,0.412,356,203,5,2,355,64,415,1,5.64e-43,1563
"519_FUN009663T1unrelaxedrank001alphafold2ptm.pdb","AF-B8ER81-F1-model_v4",134,0.382,350,199,13,9,353,46,383,1,3.281e-37,1299
"519_FUN009663T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A4V6S1M2-F1-model_v4",107,0.366,292,178,5,9,294,423,713,1,8.04e-30,1021
"527_FUN009694T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A6J3MFN7-F1-model_v4",206,0.422,488,265,11,7,484,19,499,1,1.804e-62,2233
"527_FUN009694T1unrelaxedrank001alphafold2ptm.pdb","AF-B0DQ00-F1-model_v4",194,0.401,483,264,10,8,485,23,485,1,1.794e-61,2174
"527_FUN009694T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A6J3M2E6-F1-model_v4",186,0.373,498,282,13,8,485,24,511,1,5.6e-59,2068
"527_FUN009694T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A6A6GT43-F1-model_v4",190,0.444,427,220,12,64,482,2,419,1,4.759e-51,1726
"527_FUN009694T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A284R8U0-F1-model_v4",156,0.319,489,301,16,8,485,16,483,1,2.719e-48,1594
"531_FUN009729T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A1L9SZB2-F1-model_v4",38,0.231,164,115,5,1,156,23,183,1,1.913e-09,377
"531_FUN009729T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A1B8GLK5-F1-model_v4",38,0.234,162,113,6,1,156,29,185,1,5.906e-09,361
"531_FUN009729T1unrelaxedrank001alphafold2ptm.pdb","AF-B0Y914-F1-model_v4",34,0.207,164,119,5,1,156,90,250,1,4.185e-08,333
"531_FUN009729T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A1V6NHV3-F1-model_v4",38,0.228,166,114,7,1,156,90,251,1,4.712e-08,319
"531_FUN009729T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A094HSU9-F1-model_v4",37,0.232,159,106,8,1,150,486,637,1,1.081e-07,300
"110_FUN002012T1unrelaxedrank001alphafold2ptmmodel2seed000.pdb","AF-A0A194X1P8-F1-model_v4",48,0.255,188,120,11,2,178,61,239,1,8.6e-14,428
"110_FUN002012T1unrelaxedrank001alphafold2ptmmodel2seed000.pdb","AF-A0A384JZK1-F1-model_v4",40,0.196,204,128,7,4,177,14,211,1,5.239e-12,380
"110_FUN002012T1unrelaxedrank001alphafold2ptmmodel2seed000.pdb","AF-A0A4Z1GB68-F1-model_v4",32,0.188,170,108,5,36,176,19,187,1,3.401e-09,297
"110_FUN002012T1unrelaxedrank001alphafold2ptmmodel2seed000.pdb","AF-A0A6G1KLM5-F1-model_v4",42,0.181,232,127,12,1,178,22,244,1,4.942e-09,295
"110_FUN002012T1unrelaxedrank001alphafold2ptmmodel2seed000.pdb","AF-A0A4Z1HMH8-F1-model_v4",28,0.15,186,111,5,38,177,1,185,1,9.803e-09,274
"113_FUN002086T1unrelaxedrank001alphafold2ptmmodel3seed000.pdb","AF-A0A3D8RTI4-F1-model_v4",30,0.491,61,31,0,20,80,294,354,1,4.896e-05,243
"113_FUN002086T1unrelaxedrank001alphafold2ptmmodel3seed000.pdb","AF-A0A2V1B9P3-F1-model_v4",42,0.506,83,38,1,1,80,2,84,1,4.966e-06,235
"113_FUN002086T1unrelaxedrank001alphafold2ptmmodel3seed000.pdb","AF-A0A3D8QQ47-F1-model_v4",35,0.426,82,43,1,1,78,2,83,1,3.307e-05,211
"113_FUN002086T1unrelaxedrank001alphafold2ptmmodel3seed000.pdb","AF-A0A3N4I6T9-F1-model_v4",17,0.202,84,62,1,2,80,5,88,1,0.02005,127
"113_FUN002086T1unrelaxedrank001alphafold2ptmmodel3seed000.pdb","AF-A0A137QMD8-F1-model_v4",19,0.223,85,61,1,1,80,3,87,1,0.03383,117
"114_FUN002120T1unrelaxedrank001alphafold2ptmmodel2seed000.pdb","AF-A0A3M6X7P0-F1-model_v4",122,0.58,210,86,2,6,215,31,238,1,6.228e-33,1312
"114_FUN002120T1unrelaxedrank001alphafold2ptmmodel2seed000.pdb","AF-X0J0I4-F1-model_v4",103,0.479,215,111,1,1,215,4,217,1,2.828e-30,1187
"114_FUN002120T1unrelaxedrank001alphafold2ptmmodel2seed000.pdb","AF-A0A6A6TUZ1-F1-model_v4",124,0.558,222,91,1,1,215,26,247,1,9.708e-31,1169
"114_FUN002120T1unrelaxedrank001alphafold2ptmmodel2seed000.pdb","AF-A0A1E1JYS3-F1-model_v4",106,0.488,217,106,3,1,215,51,264,1,3.806e-30,1148
"114_FUN002120T1unrelaxedrank001alphafold2ptmmodel2seed000.pdb","AF-A0A1B8CV96-F1-model_v4",116,0.563,206,86,2,12,214,63,267,1,5.122e-30,1146
"11_FUN000197T1unrelaxedrank001alphafold2ptmmodel1seed000.pdb","AF-A0A1E1L4F0-F1-model_v4",79,0.393,201,118,3,5,202,8,207,1,5.195e-22,811
"11_FUN000197T1unrelaxedrank001alphafold2ptmmodel1seed000.pdb","AF-A0A1S9RGR2-F1-model_v4",86,0.407,211,110,4,2,200,63,270,1,2.107e-23,807
"11_FUN000197T1unrelaxedrank001alphafold2ptmmodel1seed000.pdb","AF-A0A2S7PMP0-F1-model_v4",70,0.341,205,128,4,3,202,4,206,1,8.675e-22,801
"11_FUN000197T1unrelaxedrank001alphafold2ptmmodel1seed000.pdb","AF-A0A369HG03-F1-model_v4",72,0.352,204,128,2,1,203,2,202,1,8.675e-22,798
"11_FUN000197T1unrelaxedrank001alphafold2ptmmodel1seed000.pdb","AF-A0A1D9PTS1-F1-model_v4",79,0.395,200,114,3,5,202,7,201,1,4.896e-21,761
"121_FUN002264T1unrelaxedrank001alphafold2ptmmodel3seed000.pdb","AF-A0A1Q9NS35-F1-model_v4",9,0.14,64,54,1,17,80,83,145,0.196,2.048,39
"121_FUN002264T1unrelaxedrank001alphafold2ptmmodel3seed000.pdb","AF-A0A496AV48-F1-model_v4",11,0.171,64,52,1,14,77,434,496,0.069,5.787,27
"123_FUN002304T1unrelaxedrank001alphafold2ptmmodel4seed000.pdb","AF-T0JZW8-F1-model_v4",163,0.335,486,302,8,8,490,3,470,1,2.231e-49,1902
"123_FUN002304T1unrelaxedrank001alphafold2ptmmodel4seed000.pdb","AF-A0A0B7KS85-F1-model_v4",156,0.315,495,314,8,1,488,29,505,1,4.127e-49,1846
"123_FUN002304T1unrelaxedrank001alphafold2ptmmodel4seed000.pdb","AF-A0A010S027-F1-model_v4",145,0.297,487,320,11,4,480,23,497,1,2.141e-45,1669
"123_FUN002304T1unrelaxedrank001alphafold2ptmmodel4seed000.pdb","AF-A0A178EFY8-F1-model_v4",132,0.265,497,333,13,6,487,63,542,1,2.543e-40,1487
"123_FUN002304T1unrelaxedrank001alphafold2ptmmodel4seed000.pdb","AF-A0A423VP24-F1-model_v4",120,0.294,407,264,8,6,408,4,391,1,1.701e-39,1429
"12_FUN000203T1unrelaxedrank001alphafold2ptmmodel3seed000.pdb","AF-A0A0D2GDB4-F1-model_v4",189,0.567,333,133,4,2,323,47,379,1,4.591e-50,1786
"12_FUN000203T1unrelaxedrank001alphafold2ptmmodel3seed000.pdb","AF-U1GGB9-F1-model_v4",189,0.472,400,130,7,1,319,596,995,1,5.019e-48,1705
"12_FUN000203T1unrelaxedrank001alphafold2ptmmodel3seed000.pdb","AF-A0A6G1H023-F1-model_v4",175,0.56,312,126,4,8,308,17,328,1,1.268e-47,1690
"12_FUN000203T1unrelaxedrank001alphafold2ptmmodel3seed000.pdb","AF-A0A6G1HK93-F1-model_v4",167,0.53,315,133,6,5,307,94,405,1,7.814e-45,1516
"12_FUN000203T1unrelaxedrank001alphafold2ptmmodel3seed000.pdb","AF-A0A6G1FUZ8-F1-model_v4",164,0.5,328,136,6,1,306,16,337,1,1.612e-43,1449
"132_FUN002406T2unrelaxedrank001alphafold2ptmmodel4seed000.pdb","AF-A0A135LHY7-F1-model_v4",381,0.505,755,357,10,1,746,128,874,1,2.282e-81,4039
"132_FUN002406T2unrelaxedrank001alphafold2ptmmodel4seed000.pdb","AF-A0A1V6PF20-F1-model_v4",372,0.494,754,367,10,1,746,121,867,1,5.583e-81,4029
"132_FUN002406T2unrelaxedrank001alphafold2ptmmodel4seed000.pdb","AF-S8AKR1-F1-model_v4",355,0.5,710,342,9,43,746,2,704,1,5.367e-75,3716
"132_FUN002406T2unrelaxedrank001alphafold2ptmmodel4seed000.pdb","AF-A0A0F7TZZ5-F1-model_v4",246,0.506,486,231,5,266,746,8,489,1,9.163e-52,2503
"132_FUN002406T2unrelaxedrank001alphafold2ptmmodel4seed000.pdb","AF-A0A162JNQ4-F1-model_v4",246,0.303,811,457,32,4,741,29,804,1,5.724e-53,2360
"606_FUN010734T1unrelaxedrank001alphafold2ptm.pdb","AF-G3JMM9-F1-model_v4",97,0.734,132,35,0,88,219,23,154,1,2.924e-22,948
"606_FUN010734T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A4S3IXL5-F1-model_v4",97,0.746,130,33,0,88,217,100,229,1,1.631e-22,948
"606_FUN010734T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A0B2WYS1-F1-model_v4",100,0.613,163,50,2,67,219,28,187,1,4.258e-23,835
"606_FUN010734T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A0U1M172-F1-model_v4",117,0.479,244,78,7,1,219,16,235,1,1.076e-24,705
"606_FUN010734T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A397GAT8-F1-model_v4",113,0.461,245,83,7,1,219,459,680,1,2.113e-23,668
"63_FUN001002T1unrelaxedrank001alphafold2ptmmodel1seed000.pdb","AF-A0A066XIG8-F1-model_v4",91,0.497,183,92,0,1,183,35,217,1,3.909e-23,810
"63_FUN001002T1unrelaxedrank001alphafold2ptmmodel1seed000.pdb","AF-A0A0G4LV19-F1-model_v4",92,0.502,183,91,0,1,183,43,225,1,1.389e-22,798
"63_FUN001002T1unrelaxedrank001alphafold2ptmmodel1seed000.pdb","AF-A0A6G1NQF4-F1-model_v4",91,0.489,186,95,0,1,186,32,217,1,9.308e-23,796
"63_FUN001002T1unrelaxedrank001alphafold2ptmmodel1seed000.pdb","AF-A0A319ACQ8-F1-model_v4",72,0.395,182,108,1,1,180,3,184,1,2.531e-20,725
"63_FUN001002T1unrelaxedrank001alphafold2ptmmodel1seed000.pdb","AF-A0A420TIM0-F1-model_v4",74,0.406,182,108,0,2,183,42,223,1,2.893e-20,708
"98_FUN001785T1unrelaxedrank001alphafold2ptmmodel1seed000.pdb","AF-A0A5N6TXD9-F1-model_v4",152,0.593,256,85,2,1,237,15,270,1,4.531e-30,1297
"98_FUN001785T1unrelaxedrank001alphafold2ptmmodel1seed000.pdb","AF-A0A397HQF6-F1-model_v4",132,0.594,222,89,1,2,222,22,243,1,8.101e-28,1251
"98_FUN001785T1unrelaxedrank001alphafold2ptmmodel1seed000.pdb","AF-A0A0D2G5Q1-F1-model_v4",135,0.586,230,87,1,1,222,16,245,1,2.994e-28,1247
"98_FUN001785T1unrelaxedrank001alphafold2ptmmodel1seed000.pdb","AF-A0A397GIM9-F1-model_v4",134,0.575,233,98,1,6,237,31,263,1,1.169e-27,1200
"98_FUN001785T1unrelaxedrank001alphafold2ptmmodel1seed000.pdb","AF-A0A0D2EUW3-F1-model_v4",138,0.577,239,92,1,1,230,15,253,1,1.298e-27,1198
"9_FUN000163T1unrelaxedrank001alphafold2ptmmodel3seed000.pdb","AF-A0A094BZK6-F1-model_v4",190,0.676,281,85,1,1,281,208,482,1,5.765e-39,1604
"9_FUN000163T1unrelaxedrank001alphafold2ptmmodel3seed000.pdb","AF-A0A0B7KBV2-F1-model_v4",175,0.631,277,95,3,5,281,5,274,1,3.362e-38,1562
"9_FUN000163T1unrelaxedrank001alphafold2ptmmodel3seed000.pdb","AF-A0A084B316-F1-model_v4",172,0.614,280,102,2,2,281,30,303,1,3.559e-38,1561
"9_FUN000163T1unrelaxedrank001alphafold2ptmmodel3seed000.pdb","AF-A0A4U0V190-F1-model_v4",161,0.568,283,112,3,3,283,2,276,1,1.706e-34,1354
"9_FUN000163T1unrelaxedrank001alphafold2ptmmodel3seed000.pdb","AF-B8MEH6-F1-model_v4",114,0.393,290,161,5,1,283,98,379,1,2.788e-27,1053
"120_FUN002229T1unrelaxedrank001alphafold2ptmmodel4seed000.pdb","AF-A0A5M8PH73-F1-model_v4",192,0.617,311,113,3,1,306,21,330,1,3.854e-49,2026
"120_FUN002229T1unrelaxedrank001alphafold2ptmmodel4seed000.pdb","AF-A0A1W5D5Z6-F1-model_v4",186,0.626,297,106,1,1,292,35,331,1,1.931e-45,1834
"120_FUN002229T1unrelaxedrank001alphafold2ptmmodel4seed000.pdb","AF-E9D4K1-F1-model_v4",151,0.487,310,150,3,1,305,20,325,1,3.168e-43,1743
"120_FUN002229T1unrelaxedrank001alphafold2ptmmodel4seed000.pdb","AF-U1HW70-F1-model_v4",160,0.517,309,139,4,3,306,62,365,1,8.214e-43,1727
"120_FUN002229T1unrelaxedrank001alphafold2ptmmodel4seed000.pdb","AF-C5PIW1-F1-model_v4",146,0.485,301,146,3,10,305,38,334,1,2.371e-41,1649
"126_FUN002316T1unrelaxedrank001alphafold2ptmmodel3seed000.pdb","AF-A0A6A6Y9H6-F1-model_v4",96,0.249,385,241,16,1,344,9,386,1,6.364e-23,946
"126_FUN002316T1unrelaxedrank001alphafold2ptmmodel3seed000.pdb","AF-A0A4S9TZE4-F1-model_v4",90,0.23,390,250,12,5,345,186,574,1,1.467e-21,918
"126_FUN002316T1unrelaxedrank001alphafold2ptmmodel3seed000.pdb","AF-A0A4Z1NZS1-F1-model_v4",85,0.219,387,245,22,2,342,14,389,1,7.993e-22,876
"126_FUN002316T1unrelaxedrank001alphafold2ptmmodel3seed000.pdb","AF-A0A6A6U9U0-F1-model_v4",80,0.202,396,254,18,1,343,124,510,1,2.374e-20,806
"126_FUN002316T1unrelaxedrank001alphafold2ptmmodel3seed000.pdb","AF-A0A4S8TAW7-F1-model_v4",82,0.282,290,183,7,77,344,16,302,1,5.62e-14,633
"316_FUN005784T1unrelaxedrank001alphafold2ptm.pdb","AF-U1GM31-F1-model_v4",85,0.559,152,66,1,3,153,29,180,1,1.646e-20,956
"316_FUN005784T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A165BYR1-F1-model_v4",75,0.5,150,74,1,4,153,18,166,1,2.307e-18,862
"316_FUN005784T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A6A6CGR0-F1-model_v4",66,0.44,150,83,1,3,152,28,176,1,6.266e-18,824
"316_FUN005784T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A0C4DWQ0-F1-model_v4",66,0.437,151,84,1,2,152,29,178,1,6.961e-18,818
"316_FUN005784T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A1X7RUL6-F1-model_v4",72,0.486,148,75,1,5,152,31,177,1,3.553e-17,791
"319_FUN005809T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A6G1HT02-F1-model_v4",47,0.391,120,68,3,1,118,96,212,1,1.825e-13,503
"319_FUN005809T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A367J2H3-F1-model_v4",45,0.362,124,69,4,1,118,66,185,1,7.186e-12,437
"319_FUN005809T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A0C9LUT5-F1-model_v4",44,0.435,101,54,2,14,114,119,216,1,9.994e-11,432
"319_FUN005809T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A0F7SEU8-F1-model_v4",33,0.308,107,69,3,13,116,58,162,1,8.203e-09,340
"319_FUN005809T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A0B7MP45-F1-model_v4",34,0.285,119,70,5,8,114,97,212,1,1.571e-09,332
"367_FUN006635T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A5M8PRM9-F1-model_v4",100,0.662,151,45,2,4,149,30,179,1,2.628e-15,520
"367_FUN006635T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A1W5D8P3-F1-model_v4",82,0.611,134,45,3,21,149,301,432,1,8.396e-13,411
"367_FUN006635T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A4U0WLV9-F1-model_v4",78,0.469,166,73,4,1,157,3,162,1,2.66e-12,403
"367_FUN006635T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A1B7P656-F1-model_v4",24,0.139,172,118,6,3,159,30,186,1,3.805e-05,177
"367_FUN006635T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A1S8A664-F1-model_v4",31,0.183,169,99,12,1,159,24,163,1,5.007e-05,144
"404_FUN007316T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A1W5D5J2-F1-model_v4",273,0.741,368,91,1,1,368,13,376,1,7.406e-65,2681
"404_FUN007316T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A150V8R4-F1-model_v4",214,0.586,365,145,3,5,368,1,360,1,1.806e-58,2411
"404_FUN007316T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A0F4GU50-F1-model_v4",198,0.535,370,165,3,1,368,334,698,1,8.559e-57,2338
"404_FUN007316T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A2S6C3U9-F1-model_v4",205,0.555,369,157,3,1,367,34,397,1,3.097e-56,2302
"404_FUN007316T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A3M7MJA6-F1-model_v4",158,0.425,371,200,7,1,366,30,392,1,5.92e-48,1856
"413_FUN007482T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A370Q0T6-F1-model_v4",181,0.68,266,84,1,1,265,44,309,1,1.325e-47,1943
"413_FUN007482T1unrelaxedrank001alphafold2ptm.pdb","AF-G3YEQ6-F1-model_v4",180,0.684,263,82,1,1,262,4,266,1,6.206e-47,1933
"413_FUN007482T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A1L9UP51-F1-model_v4",180,0.676,266,85,1,1,265,44,309,1,3.928e-47,1925
"413_FUN007482T1unrelaxedrank001alphafold2ptm.pdb","AF-Q2UCR3-F1-model_v4",176,0.664,265,88,1,2,265,51,315,1,5.861e-47,1917
"413_FUN007482T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A0U5CGF7-F1-model_v4",175,0.667,262,86,1,2,262,43,304,1,5.149e-46,1892
"416_FUN007596T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A0D8JU73-F1-model_v4",85,0.252,336,72,7,8,165,59,393,1,1.668e-13,417
"416_FUN007596T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A117NP65-F1-model_v4",89,0.27,329,62,9,13,165,67,393,1,9.925e-13,398
"416_FUN007596T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A2T3A2T1-F1-model_v4",76,0.205,369,84,10,4,164,13,380,1,1.762e-11,354
"416_FUN007596T1unrelaxedrank001alphafold2ptm.pdb","AF-R7Z4G5-F1-model_v4",63,0.215,292,84,9,18,165,124,414,1,1.107e-07,171
"416_FUN007596T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A4S9ZUB3-F1-model_v4",57,0.175,324,93,11,13,165,118,438,1,1.391e-06,137
"417_FUN007616T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A5R9GPG3-F1-model_v4",29,0.169,171,114,11,31,190,702,855,1,1.147e-08,219
"417_FUN007616T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A5C7GEM3-F1-model_v4",14,0.102,136,110,9,62,191,405,534,1,1.723e-07,202
"417_FUN007616T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A0N8H727-F1-model_v4",17,0.112,151,114,8,46,191,90,225,1,1.072e-07,185
"417_FUN007616T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A662JAZ3-F1-model_v4",18,0.117,153,111,7,47,190,2,139,1,3.169e-07,168
"417_FUN007616T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A3C0CT32-F1-model_v4",25,0.151,165,121,10,31,188,22,174,1,4.759e-06,144
"44_FUN000656T1unrelaxedrank001alphafold2ptmmodel2seed000.pdb","AF-A0A5M8P4M8-F1-model_v4",31,0.196,158,115,6,1,154,423,572,1,7.834e-09,390
"44_FUN000656T1unrelaxedrank001alphafold2ptmmodel2seed000.pdb","AF-A0A1Q3M7K9-F1-model_v4",31,0.186,166,113,8,2,154,411,567,1,1.63e-09,385
"44_FUN000656T1unrelaxedrank001alphafold2ptmmodel2seed000.pdb","AF-A0A5M8P2S2-F1-model_v4",30,0.2,150,105,8,10,153,431,571,1,3.054e-08,368
"44_FUN000656T1unrelaxedrank001alphafold2ptmmodel2seed000.pdb","AF-A0A2R6VZ15-F1-model_v4",15,0.104,144,117,5,11,152,186,319,1,3.767e-05,234
"44_FUN000656T1unrelaxedrank001alphafold2ptmmodel2seed000.pdb","AF-A0A7W7CEW7-F1-model_v4",11,0.068,160,130,7,1,152,23,171,1,0.0001908,209
"452_FUN008351T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A5C3M828-F1-model_v4",146,0.737,198,52,0,1,198,27,224,1,4.454e-26,1258
"452_FUN008351T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A3N4KHY5-F1-model_v4",148,0.751,197,49,0,1,197,40,236,1,5.741e-26,1258
"452_FUN008351T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A0N1P3B1-F1-model_v4",133,0.675,197,64,0,1,197,44,240,1,7.654e-25,1199
"452_FUN008351T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A094A2F5-F1-model_v4",227,0.492,461,140,10,1,375,40,492,1,3.078e-37,1178
"452_FUN008351T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A284RFH5-F1-model_v4",208,0.545,381,128,11,3,374,153,497,1,3.704e-33,1007
"495_FUN009191T1unrelaxedrank001alphafold2ptm.pdb","AF-U1NQN5-F1-model_v4",5,0.069,72,57,4,1,63,11,81,0.233,2.284,41
"495_FUN009191T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A2R6HCA1-F1-model_v4",6,0.083,72,58,2,1,64,35,106,0.179,2.995,38
"495_FUN009191T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A7C7RN30-F1-model_v4",3,0.042,71,60,1,1,63,12,82,0.106,9.484,32
"495_FUN009191T1unrelaxedrank001alphafold2ptm.pdb","AF-K5CYL6-F1-model_v4",6,0.096,62,50,2,9,64,34,95,0.082,2.799,29
"495_FUN009191T1unrelaxedrank001alphafold2ptm.pdb","AF-A0A846NPF2-F1-model_v4",6,0.088,68,53,4,1,63,10,73,0.069,8.862,27
